ID,adoption,died,euthanasia,return_to_owner,transfer
2844,0.0007841231,0.004593584,0.01633009,0.0016424134,0.97664976
2845,0.5094687,0.001185871,0.058821253,0.28089377,0.14963038
2846,0.7353297,0.0017933075,0.0035852657,0.1390019,0.12028981
2847,0.35736814,0.0014676012,0.024755811,0.47080234,0.14560615
2848,0.89995325,0.0010171983,0.0019060832,0.017935693,0.07918778
2849,0.049299337,0.008287967,0.012283097,0.09159195,0.83853763
2850,0.6247827,0.001324799,0.0034578221,0.022298122,0.34813657
2851,0.04078393,0.003302717,0.5852501,0.14034958,0.23031372
2852,0.808578,0.0016645738,0.001976034,0.06459823,0.12318318
2853,0.69906324,0.0020057645,0.014810329,0.06094324,0.22317742
2854,0.7608623,0.0012530275,0.003573939,0.108536094,0.12577467
2855,0.985288,0.0030686578,0.0023527958,0.0020742053,0.007216324
2856,0.9836247,0.0020340234,0.0017341784,0.003743954,0.008863185
2857,0.61440593,0.0032231302,0.0052983994,0.2903073,0.08676522
2858,0.8115376,0.0011462711,0.0046138526,0.13370915,0.04899308
2859,0.6469438,0.0015350678,0.019216934,0.1159228,0.21638137
2860,0.3773985,0.0020620811,0.015340046,0.037426803,0.5677726
2861,0.024192205,0.0021725672,0.27968836,0.34681466,0.34713224
2862,0.0007865672,0.0029788162,0.012043434,0.0014193475,0.9827718
2863,0.0043906835,0.005029651,0.024361035,0.0033268242,0.9628919
2864,0.94388944,0.0009506897,0.0033923434,0.0265822,0.025185283
2865,0.9414896,0.00065805274,0.0035511623,0.041613225,0.012688018
2866,0.0008817233,0.0020400074,0.0028803926,0.004464542,0.9897334
2867,0.0010840539,0.0034397042,0.11268836,0.002325204,0.88046265
2868,0.63851607,0.0037088708,0.032729812,0.10605206,0.21899323
2869,0.8609012,0.00086272444,0.003149984,0.003125666,0.1319605
2870,0.51699036,0.001655544,0.032616284,0.3683784,0.080359355
2871,0.8826701,0.003043455,0.008081383,0.07847359,0.027731461
2872,0.37185004,0.0016870636,0.023197811,0.35799664,0.24526843
2873,0.5902479,0.0014377392,0.04604357,0.30555224,0.05671851
2874,0.8214663,0.00182311,0.008283221,0.026962481,0.14146483
2875,0.76504385,0.0023741825,0.017330939,0.18861389,0.026637085
2876,0.003462091,0.0034884196,0.015725473,0.0026306582,0.9746934
2877,0.036857672,0.0030926883,0.035478175,0.21480855,0.7097629
2878,0.00065926154,0.0008159778,0.0027593593,0.00074056705,0.99502486
2879,0.45510608,0.0017946371,0.02164489,0.48604348,0.035410926
2880,0.00092407677,0.002862401,0.024648303,0.001894817,0.9696704
2881,0.007678647,0.0062467814,0.44858143,0.027137317,0.51035583
2882,0.9856155,0.0005083522,0.0015709384,0.0045087575,0.007796495
2883,0.6119976,0.0013836771,0.012525146,0.3158468,0.05824677
2884,0.66480917,0.0011005707,0.013944257,0.28634846,0.033797566
2885,0.00080467184,0.0009661653,0.0066628507,0.0015051445,0.99006116
2886,0.6527809,0.0012169045,0.0053613805,0.15477523,0.18586557
2887,0.01000036,0.0044842768,0.0934579,0.013621349,0.8784361
2888,0.20196176,0.0021676277,0.12791175,0.49711183,0.170847
2889,0.79258543,0.0042411294,0.003435279,0.019508816,0.18022932
2890,0.82035613,0.0012163394,0.0034407813,0.009761341,0.16522545
2891,0.0010349398,0.009564105,0.04609157,0.0018832472,0.94142616
2892,0.85287154,0.0011641267,0.0028630223,0.02876349,0.114337884
2893,0.60633403,0.0022982613,0.016300648,0.3328573,0.04220972
2894,0.9706341,0.0006067145,0.0015375033,0.008989902,0.018231748
2895,0.2120122,0.0016704819,0.017352676,0.13447693,0.63448775
2896,0.636977,0.0014022088,0.0075019556,0.13786963,0.2162492
2897,0.007276912,0.010053494,0.12628835,0.0029308526,0.85345036
2898,0.618413,0.0012832945,0.009097153,0.18118382,0.19002277
2899,0.06401712,0.0014499403,0.0008074282,0.0019554407,0.9317701
2900,0.881165,0.00076916517,0.0022416848,0.021812001,0.09401213
2901,0.4382097,0.0022770048,0.01030595,0.061543237,0.48766413
2902,0.9385914,0.0008239239,0.0018949102,0.007844483,0.050845295
2903,0.0030919402,0.0024140966,0.031733178,0.0050067487,0.95775396
2904,0.29247847,0.0023553714,0.020876367,0.64954585,0.03474396
2905,0.10285566,0.021453038,0.65880764,0.036328513,0.18055516
2906,0.9828531,0.0004973241,0.002121563,0.0045166225,0.010011342
2907,0.61663073,0.0014055109,0.0141261555,0.2167799,0.15105774
2908,0.18556924,0.0013801617,0.020480886,0.13738473,0.6551849
2909,0.55186313,0.0015636762,0.022387715,0.3356639,0.08852154
2910,0.44824186,0.006734321,0.0501788,0.034938663,0.45990634
2911,0.3781899,0.0012875671,0.09731289,0.2000918,0.3231179
2912,0.98791504,0.00034499017,0.0009709117,0.004761298,0.0060077794
2913,0.8789042,0.0025969283,0.007578246,0.041112542,0.06980805
2914,0.65634686,0.001547984,0.00584061,0.105036125,0.23122838
2915,0.66272634,0.0011837138,0.03932544,0.2575459,0.039218586
2916,0.050553158,0.012543382,0.063462466,0.35366186,0.5197791
2917,0.04368862,0.0037475603,0.28338274,0.117482044,0.55169904
2918,0.57269233,0.0026746325,0.010507227,0.37032542,0.04380038
2919,0.17181717,0.023964873,0.030804543,0.0043452326,0.7690682
2920,0.29782465,0.0017695655,0.053931765,0.25232375,0.39415032
2921,0.31864932,0.0013834361,0.08368282,0.5250824,0.07120203
2922,0.35198432,0.0048641507,0.03581985,0.4541811,0.15315057
2923,0.19416279,0.0015521616,0.10070934,0.5118137,0.191762
2924,0.2696614,0.0021684724,0.032521456,0.48759326,0.20805544
2925,0.35437685,0.0029651194,0.00752626,0.042340543,0.59279126
2926,0.0060698083,0.064470485,0.46968952,0.0028862345,0.45688394
2927,0.32230195,0.001475372,0.01607823,0.46202987,0.19811453
2928,0.93257093,0.001024149,0.0028397003,0.0034174786,0.06014768
2929,0.042046774,0.002435158,0.14127412,0.25975636,0.5544876
2930,0.43457195,0.0023714046,0.015500486,0.072998375,0.47455785
2931,0.09281674,0.003276738,0.07967841,0.15937892,0.66484916
2932,0.97780526,0.00074711017,0.0019633975,0.005622184,0.013861993
2933,0.62787193,0.003326438,0.006974382,0.2862871,0.0755402
2934,0.32268232,0.0014791343,0.022060221,0.40243292,0.25134543
2935,0.013302011,0.0017509927,0.026072579,0.5973719,0.3615026
2936,0.63622737,0.0015741537,0.009626482,0.32045496,0.032117084
2937,0.022309149,0.0004971401,0.00226844,0.013878955,0.9610463
2938,0.008074735,0.004506232,0.10039074,0.007102751,0.8799255
2939,0.279764,0.0019216003,0.018698834,0.3745794,0.32503617
2940,0.9834704,0.0003357632,0.0007088861,0.0068857223,0.0085992105
2941,0.25511482,0.0016456828,0.032317813,0.14527933,0.5656423
2942,0.0008627377,0.0039261696,0.008195422,0.001341106,0.98567456
2943,0.22667827,0.0015491917,0.02470283,0.20344335,0.54362637
2944,0.253089,0.0013279155,0.028351594,0.10145733,0.61577415
2945,0.91142917,0.0022015783,0.002342855,0.011033915,0.07299251
2946,0.286175,0.0024715567,0.038513474,0.33831745,0.3345225
2947,0.62959874,0.0016460967,0.014777499,0.12573054,0.22824715
2948,0.8546443,0.0010369994,0.010302137,0.11907004,0.014946532
2949,0.025878716,0.006507194,0.04842719,0.022240398,0.8969465
2950,0.21003897,0.0017471754,0.032886665,0.12336236,0.6319648
2951,0.13034762,0.003621996,0.05291712,0.0034651228,0.80964816
2952,0.849264,0.00078149384,0.0026978604,0.030256758,0.1169999
2953,0.011290847,0.003909919,0.041484535,0.02384718,0.9194675
2954,0.3777541,0.0018860135,0.023350785,0.5588806,0.038128488
2955,0.6056993,0.0015458526,0.0034841045,0.011594204,0.37767658
2956,0.09338119,0.0018775355,0.29971254,0.48746637,0.11756238
2957,0.10847666,0.001432847,0.0016582131,0.01793691,0.8704954
2958,0.53013813,0.0026907627,0.04885911,0.18828197,0.23003009
2959,0.051803116,0.0044648526,0.032918442,0.058524184,0.8522894
2960,0.47017813,0.0013212389,0.021312859,0.44803986,0.059147876
2961,0.108295046,0.0080093965,0.021207018,0.09967992,0.7628086
2962,0.2696733,0.0013087435,0.03172536,0.6544866,0.042806033
2963,0.46663338,0.001907999,0.0054359613,0.013967282,0.51205534
2964,0.015941681,0.0014516533,0.07688745,0.77405536,0.13166384
2965,0.0009501943,0.004513946,0.0072551486,0.0015760545,0.98570466
2966,0.97881716,0.00067107443,0.0025852872,0.005171396,0.012755084
2967,0.04646987,0.036813438,0.12630855,0.07399101,0.7164171
2968,0.31777886,0.0011625099,0.011874542,0.52470917,0.14447491
2969,0.70667845,0.0019964646,0.002897095,0.14361341,0.14481461
2970,0.70129496,0.0016323263,0.005854863,0.06379187,0.22742596
2971,0.019683447,0.009600685,0.025656514,0.0029081497,0.9421512
2972,0.019068865,0.003365426,0.026205076,0.23575486,0.7156058
2973,0.99107164,0.00023033963,0.00057610124,0.0037550884,0.0043667513
2974,0.0055169626,0.005798995,0.30305347,0.01740924,0.66822135
2975,0.21353689,0.0017538003,0.14531434,0.41788593,0.221509
2976,0.32319906,0.0023863022,0.013495363,0.04406769,0.61685157
2977,0.28238454,0.0016445771,0.017903509,0.32354927,0.37451813
2978,0.38909453,0.0017250502,0.01305354,0.18515156,0.41097537
2979,0.0007650984,0.0013416406,0.016799746,0.001496729,0.97959685
2980,0.9862375,0.00072621135,0.001027981,0.004842859,0.0071654604
2981,0.9675827,0.0014847561,0.0024848178,0.005300646,0.023147132
2982,0.22657943,0.0030315646,0.012518504,0.45965555,0.29821497
2983,0.0067737624,0.005519041,0.082573704,0.0046175933,0.90051585
2984,0.49324346,0.0012814897,0.017074384,0.4559601,0.03244058
2985,0.38231313,0.0024778452,0.008766225,0.021386523,0.5850563
2986,0.37423533,0.0014667781,0.015301987,0.40975478,0.19924109
2987,0.30981538,0.0026449326,0.04357435,0.5087764,0.1351889
2988,0.0008360028,0.002153474,0.006926765,0.0030512025,0.98703253
2989,0.25046772,0.0014006736,0.027050352,0.15427807,0.5668032
2990,0.04266578,0.0010457711,0.013222206,0.00760113,0.93546516
2991,0.79470974,0.001898718,0.0041432898,0.008738665,0.1905096
2992,0.4564739,0.0016438819,0.040999066,0.24841729,0.25246584
2993,0.82616585,0.002652061,0.010509336,0.046419453,0.11425331
2994,0.8796963,0.0010231662,0.0036349816,0.08644673,0.029198835
2995,0.027084589,0.006390619,0.06710053,0.7600304,0.1393939
2996,0.6923733,0.0014967674,0.01007703,0.11345231,0.18260065
2997,0.62889117,0.0010249979,0.0037255362,0.28641117,0.07994711
2998,0.46270874,0.0018504449,0.01871977,0.34255764,0.17416336
2999,0.6858242,0.0011755698,0.0054670796,0.25570253,0.051830623
3000,0.2689942,0.001604183,0.049104575,0.44878262,0.23151436
3001,0.9499281,0.0005668297,0.0015218457,0.004846638,0.04313655
3002,0.5337408,0.0014335562,0.016149225,0.4211142,0.027562223
3003,0.28919756,0.0014027349,0.07254156,0.2817673,0.35509086
3004,0.81231326,0.003997745,0.06265409,0.081970654,0.039064262
3005,0.94371617,0.0006847417,0.0012944789,0.0057633463,0.04854133
3006,0.00077373546,0.003882584,0.013858727,0.0011708991,0.980314
3007,0.56240743,0.0019310246,0.008997243,0.093797244,0.3328671
3008,0.18889007,0.00096810854,0.032675713,0.6798953,0.09757078
3009,0.0010785155,0.010260345,0.020180624,0.005623589,0.96285695
3010,0.9844009,0.0008174636,0.003695489,0.0047892854,0.0062968074
3011,0.9547161,0.00065403414,0.0020012814,0.013781121,0.028847544
3012,0.5649012,0.0012439784,0.014913305,0.2800976,0.13884395
3013,0.022147948,0.013290919,0.60152596,0.0770336,0.2860016
3014,0.00048086568,0.0010076956,0.0022719784,0.0007999485,0.9954396
3015,0.48763525,0.055633597,0.13727793,0.06954168,0.24991158
3016,0.0005939609,0.0009219999,0.013382615,0.001435016,0.9836664
3017,0.75147736,0.0008980913,0.014624617,0.1694198,0.06358014
3018,0.6705763,0.0020627633,0.010055829,0.24103434,0.07627075
3019,0.3450688,0.0055115055,0.075710244,0.23504452,0.33866492
3020,0.39367813,0.0015653849,0.057164084,0.35072172,0.19687063
3021,0.9848007,0.0003572897,0.0013383053,0.0022959453,0.011207754
3022,0.64959115,0.0009867039,0.0021490732,0.30955127,0.037721805
3023,0.46272105,0.0019711317,0.015292733,0.11195745,0.40805763
3024,0.907261,0.00059947156,0.0018758097,0.0049900594,0.08527363
3025,0.9747558,0.0005046201,0.0010973461,0.00402063,0.019621622
3026,0.14707093,0.13061473,0.0909506,0.0063072355,0.6250565
3027,0.082640834,0.0015835724,0.018836934,0.7148845,0.18205412
3028,0.45526192,0.0017221316,0.0145805525,0.41401505,0.11442036
3029,0.08747654,0.0077772965,0.075150564,0.5351154,0.29448017
3030,0.6492559,0.0015331631,0.011800757,0.28210965,0.05530056
3031,0.36611775,0.0018487977,0.014865824,0.16398227,0.45318538
3032,0.7968731,0.0020003747,0.0053482233,0.15485393,0.040924434
3033,0.8743992,0.0014553708,0.0072674807,0.020000603,0.09687736
3034,0.03504116,0.002278768,0.09621955,0.061676886,0.8047837
3035,0.37925193,0.0016883222,0.032978754,0.29650208,0.28957888
3036,0.0008008699,0.0012222065,0.014037406,0.0017344473,0.9822051
3037,0.08049855,0.0014619139,0.02601109,0.6671736,0.22485486
3038,0.0006124472,0.0005337544,0.0024004967,0.00072364946,0.9957296
3039,0.2672798,0.0016538351,0.024824247,0.5274539,0.17878827
3040,0.003355916,0.22591808,0.18611822,0.0061429795,0.57846475
3041,0.8652845,0.00079355383,0.002063686,0.034857616,0.09700063
3042,0.48887858,0.0011045511,0.015936252,0.32925123,0.16482934
3043,0.8124628,0.0010869864,0.003579281,0.017268317,0.16560262
3044,0.97360647,0.00093429536,0.0020646926,0.0052479818,0.018146506
3045,0.9800065,0.0011850453,0.0028208832,0.0050763967,0.010911133
3046,0.10067142,0.007738926,0.020524768,0.005300363,0.8657645
3047,0.00310195,0.0061823805,0.06871276,0.0030647677,0.91893816
3048,0.0012252656,0.020478673,0.027511936,0.0020066728,0.94877744
3049,0.013951217,0.0066236435,0.03525236,0.010741119,0.9334316
3050,0.0578257,0.0076036253,0.14157964,0.6613996,0.13159145
3051,0.12438766,0.0014149862,0.02273382,0.65774465,0.19371888
3052,0.23900442,0.001685213,0.020862913,0.49268028,0.24576712
3053,0.85532844,0.0013521559,0.0025363783,0.009395781,0.13138728
3054,0.9921476,0.00023880662,0.00061542745,0.0028292886,0.0041688173
3055,0.061414383,0.001473825,0.03157957,0.8188893,0.086642906
3056,0.34200057,0.0013590279,0.09673756,0.44721612,0.11268668
3057,0.80435973,0.0009879338,0.0021566476,0.11694919,0.07554653
3058,0.93423396,0.00084785046,0.0015602135,0.0051604956,0.058197465
3059,0.0008476083,0.0024599188,0.0022309858,0.0007179567,0.9937436
3060,0.49615532,0.024117362,0.015463742,0.0044823596,0.45978126
3061,0.04008473,0.0037922047,0.091820285,0.18768024,0.6766225
3062,0.5269535,0.0014558187,0.0044812663,0.03399697,0.43311244
3063,0.18717547,0.0014500171,0.022252345,0.3504812,0.4386409
3064,0.87355083,0.00075355533,0.0011553231,0.08863405,0.035906278
3065,0.9843524,0.00042857355,0.0019403226,0.0060207783,0.0072578546
3066,0.95234066,0.0006338909,0.0016254254,0.019129394,0.026270604
3067,0.23815471,0.0017527491,0.10137712,0.37889758,0.27981788
3068,0.0111337975,0.04290859,0.28870988,0.006928147,0.65031964
3069,0.0016273594,0.02276905,0.053500816,0.0046806065,0.9174221
3070,0.00066594535,0.0015315508,0.0033062827,0.00084514555,0.9936511
3071,0.45054856,0.0943344,0.039377697,0.18078311,0.23495619
3072,0.72084904,0.0011606208,0.0034700728,0.099573135,0.17494716
3073,0.6669791,0.0015361351,0.0035630714,0.120949306,0.2069724
3074,0.00674765,0.021901635,0.43833607,0.009303702,0.5237109
3075,0.82460624,0.0011650817,0.0044587227,0.011782236,0.1579877
3076,0.6166869,0.0013173122,0.009199493,0.31482294,0.057973355
3077,0.7648399,0.0019391571,0.0068522375,0.0108827595,0.21548598
3078,0.76642007,0.0017340753,0.0035202354,0.087629065,0.14069653
3079,0.49665716,0.0014767108,0.045723762,0.337338,0.11880435
3080,0.83683676,0.0015719632,0.004137669,0.11018371,0.047269892
3081,0.5453138,0.0010006103,0.008701351,0.41749611,0.027488152
3082,0.75319326,0.0022473407,0.0069238744,0.03793967,0.19969587
3083,0.87282014,0.0011249974,0.0038312722,0.024505764,0.09771787
3084,0.7692192,0.0010942076,0.00846699,0.13006845,0.09115109
3085,0.010593661,0.053968538,0.27680317,0.01765146,0.6409832
3086,0.50086224,0.003012967,0.016073566,0.32060987,0.15944138
3087,0.036011282,0.0055987095,0.02212601,0.029045997,0.90721804
3088,0.0009831594,0.0016844973,0.0025330603,0.0009888371,0.9938105
3089,0.091083914,0.003997692,0.015013449,0.042033583,0.84787136
3090,0.4216406,0.0015051961,0.012870089,0.16994369,0.3940404
3091,0.86409765,0.00084041525,0.0021436403,0.06628323,0.06663511
3092,0.19073838,0.006670145,0.043639354,0.47560146,0.28335068
3093,0.7510573,0.0017089127,0.007898349,0.030070554,0.20926487
3094,0.23968746,0.011520972,0.26080102,0.14817877,0.33981177
3095,0.8875979,0.0010807526,0.0021069604,0.0063358187,0.1028786
3096,0.04766736,0.011615663,0.029928192,0.30513084,0.60565794
3097,0.71996874,0.0038896035,0.033122383,0.08482504,0.15819426
3098,0.19338629,0.014830812,0.04254081,0.13008326,0.6191588
3099,0.4797992,0.0018762446,0.016163493,0.14462362,0.35753748
3100,0.021002054,0.010110975,0.06368549,0.05115739,0.8540441
3101,0.0009526552,0.0014674169,0.0020313824,0.0010888824,0.9944596
3102,0.64562607,0.0019057351,0.006101776,0.29285812,0.053508256
3103,0.0008065085,0.0032505582,0.010056233,0.0023352883,0.98355144
3104,0.02458763,0.0022584796,0.047380142,0.47510028,0.45067343
3105,0.23125024,0.0014804802,0.02761779,0.12943274,0.61021876
3106,0.04531978,0.0019995475,0.04210731,0.8320436,0.07852973
3107,0.77603924,0.002358239,0.0067853574,0.1766877,0.03812941
3108,0.36093095,0.0018082402,0.004547255,0.007346345,0.6253672
3109,0.21042557,0.0020585705,0.11430186,0.64654374,0.02667029
3110,0.002495525,0.0011906489,0.009918796,0.011566944,0.97482806
3111,0.036823172,0.0027651498,0.029158998,0.5639956,0.3672571
3112,0.13379239,0.01021951,0.2027332,0.020026507,0.6332284
3113,0.31977177,0.0013776257,0.012849889,0.6064535,0.059547227
3114,0.0789068,0.0060175755,0.32810026,0.11950004,0.46747532
3115,0.7062303,0.0011041695,0.024703547,0.1991352,0.06882685
3116,0.0070145633,0.0044374284,0.04551564,0.009405461,0.9336269
3117,0.31004158,0.001771685,0.04160375,0.4870492,0.15953383
3118,0.0060546743,0.009683285,0.0375052,0.0040493133,0.9427075
3119,0.00060993514,0.00070099713,0.0019664967,0.0008886268,0.9958339
3120,0.5780467,0.0037807808,0.040008403,0.28774875,0.090415336
3121,0.5368369,0.004640268,0.020325352,0.090350345,0.3478471
3122,0.00070796383,0.0050902814,0.012349194,0.0023210507,0.9795315
3123,0.71380574,0.0010362823,0.0065502743,0.13252066,0.14608705
3124,0.039874822,0.004382331,0.050883226,0.04493947,0.85992014
3125,0.7305972,0.0017059623,0.0045231874,0.022900363,0.24027328
3126,0.42548347,0.008958267,0.06866694,0.014853123,0.48203814
3127,0.23701438,0.0025599985,0.031062454,0.52729577,0.20206739
3128,0.0065343226,0.0024918017,0.06416894,0.0033858134,0.9234191
3129,0.020405835,0.0023509134,0.06877239,0.32496238,0.58350843
3130,0.9535929,0.0005520422,0.0034602534,0.029379683,0.013015108
3131,0.9502279,0.001498493,0.0034564168,0.003385787,0.04143137
3132,0.6500527,0.0019030496,0.0055171545,0.019042797,0.32348427
3133,0.5330749,0.0014558384,0.0065178243,0.28901172,0.16993971
3134,0.6044478,0.0015557694,0.008849088,0.32816544,0.056981917
3135,0.0011757867,0.013901872,0.008605816,0.006357616,0.9699589
3136,0.18509926,0.001618239,0.016729275,0.13891146,0.65764177
3137,0.43448383,0.012069984,0.04128456,0.25977403,0.25238758
3138,0.082279176,0.0014943853,0.021317495,0.58822846,0.30668047
3139,0.17539446,0.003501417,0.04063712,0.049967807,0.7304992
3140,0.8243085,0.0011162502,0.0073552467,0.10971998,0.057500027
3141,0.51344585,0.0019219298,0.03609073,0.031864893,0.4166766
3142,0.34384185,0.0035996311,0.01463425,0.36826226,0.26966196
3143,0.41965497,0.0014052035,0.030697385,0.3559665,0.19227597
3144,0.011010498,0.028000413,0.07698825,0.07528194,0.80871886
3145,0.018957252,0.017990625,0.14587228,0.014962164,0.80221766
3146,0.00090445,0.0012411793,0.008535095,0.0036485698,0.98567075
3147,0.00070760207,0.00087647384,0.006989675,0.0012297137,0.99019647
3148,0.00063792244,0.002388791,0.023396002,0.0012626975,0.9723146
3149,0.003511418,0.2375306,0.59222245,0.003431833,0.16330369
3150,0.6257763,0.0028632546,0.030480381,0.28665978,0.054220308
3151,0.00080380536,0.0012688707,0.01348438,0.0014408716,0.983002
3152,0.056816757,0.0032595238,0.034051906,0.05766329,0.8482085
3153,0.58664405,0.012752979,0.22731186,0.05210537,0.12118575
3154,0.56169057,0.0022361553,0.01735312,0.24994364,0.16877651
3155,0.0020978395,0.018764632,0.14739597,0.003132973,0.8286086
3156,0.05625263,0.0030373204,0.13190883,0.38510478,0.42369646
3157,0.7885722,0.0012431972,0.0050928616,0.08576104,0.11933073
3158,0.7445651,0.0035051757,0.010551727,0.008819015,0.232559
3159,0.0577951,0.002134336,0.020952052,0.8385977,0.080520794
3160,0.0067703794,0.0032411944,0.018774576,0.0058697276,0.96534413
3161,0.71920234,0.001121046,0.0059324577,0.101152204,0.17259192
3162,0.031694125,0.003248562,0.0291388,0.2769761,0.65894246
3163,0.18808483,0.0014885784,0.024490602,0.12624294,0.65969306
3164,0.80420077,0.00092512893,0.0025789542,0.0055173375,0.1867778
3165,0.010339798,0.0018763675,0.0071586217,0.0033400315,0.97728515
3166,0.055364273,0.002799784,0.09340641,0.73272616,0.11570336
3167,0.0007933319,0.0008047871,0.007465411,0.0016745217,0.989262
3168,0.9599157,0.0012574145,0.002709363,0.0034110448,0.032706525
3169,0.6743988,0.0011362963,0.007947867,0.25694057,0.059576496
3170,0.0013792035,0.0047593256,0.031827614,0.002762053,0.9592717
3171,0.9624049,0.00068988977,0.0011493443,0.0044209445,0.03133488
3172,0.37913066,0.002541752,0.018047914,0.38054395,0.21973573
3173,0.061562303,0.0010673472,0.0047989883,0.040111974,0.8924594
3174,0.07307474,0.056847785,0.023040816,0.003500492,0.8435362
3175,0.9305038,0.0006653166,0.005941671,0.04264503,0.020244198
3176,0.92392164,0.0020901456,0.0045774006,0.0057027736,0.063708045
3177,0.08093319,0.002893537,0.59367764,0.034480657,0.28801495
3178,0.35503173,0.0019589642,0.017499916,0.056438375,0.569071
3179,0.030750088,0.01139324,0.16640289,0.101421505,0.6900323
3180,0.041590776,0.0018937562,0.18372355,0.63286966,0.1399222
3181,0.9493095,0.0012285932,0.0019572033,0.021738771,0.025765907
3182,0.0011441835,0.0027651503,0.035444286,0.0017046104,0.9589418
3183,0.2308028,0.0065405844,0.21776417,0.29088742,0.25400504
3184,0.7545701,0.0018898139,0.0045327405,0.16480854,0.07419881
3185,0.34562615,0.01060493,0.24858584,0.040459525,0.35472357
3186,0.00060570234,0.0020273111,0.00776102,0.0021286134,0.9874773
3187,0.6165612,0.0013697111,0.0076589887,0.22835079,0.14605935
3188,0.07868291,0.0035115734,0.20380625,0.4988911,0.21510822
3189,0.33081177,0.0012987916,0.026308648,0.5784788,0.06310196
3190,0.0017679083,0.0018386529,0.0022017916,0.00082791474,0.99336374
3191,0.7708394,0.005695756,0.01074558,0.12506334,0.08765597
3192,0.18080102,0.13392238,0.1957705,0.011666528,0.47783956
3193,0.9116841,0.00083859055,0.002227349,0.021468552,0.063781366
3194,0.9794341,0.00040650452,0.000989466,0.00864388,0.010526067
3195,0.90064865,0.0007373494,0.0017871003,0.028984621,0.06784226
3196,0.17308642,0.0015717299,0.04051096,0.63975006,0.14508088
3197,0.006814532,0.0090070665,0.037375845,0.015935631,0.93086696
3198,0.709881,0.0009643849,0.0071953707,0.14167196,0.14028728
3199,0.566318,0.0014242765,0.009501395,0.36119452,0.061561845
3200,0.02463208,0.0027097827,0.25466546,0.59829235,0.119700335
3201,0.29277807,0.0015789133,0.038291346,0.41397113,0.2533805
3202,0.37163597,0.0018038704,0.025310794,0.449907,0.15134232
3203,0.4247524,0.0019846535,0.010534403,0.17510653,0.387622
3204,0.31753418,0.0013250018,0.025353745,0.16455024,0.49123684
3205,0.95477474,0.00086909806,0.0011165156,0.021830514,0.02140914
3206,0.5794036,0.017898608,0.25397056,0.07474656,0.0739807
3207,0.02316727,0.0004859283,0.002286872,0.015140288,0.95891964
3208,0.2905004,0.0016272273,0.008362556,0.645846,0.053663805
3209,0.15300162,0.0010149227,0.020099554,0.57457906,0.2513048
3210,0.00080535444,0.0012475001,0.0021090622,0.0006924435,0.9951456
3211,0.11490804,0.004378856,0.35157287,0.06815699,0.4609833
3212,0.3421388,0.0019538552,0.014700525,0.49005938,0.15114744
3213,0.0008869366,0.002321983,0.017847562,0.0017753541,0.9771682
3214,0.7015643,0.0014988107,0.009383497,0.121355265,0.16619807
3215,0.21999948,0.00273417,0.07569102,0.46048135,0.241094
3216,0.23054996,0.0017853836,0.018226689,0.38055545,0.36888257
3217,0.7245924,0.0017259606,0.005069181,0.03197277,0.2366397
3218,0.42234498,0.0015121563,0.014839505,0.51835805,0.04294533
3219,0.01176606,0.007899412,0.17329796,0.0064380555,0.8005985
3220,0.0095736785,0.004619675,0.08118548,0.005864368,0.8987568
3221,0.35524908,0.0018344033,0.030200806,0.44823036,0.16448538
3222,0.0010572104,0.0012786398,0.0025805142,0.000719812,0.9943638
3223,0.8421706,0.0012120624,0.0018344863,0.07293813,0.08184466
3224,0.8500634,0.006219979,0.014245735,0.040870786,0.08860013
3225,0.45996797,0.001963082,0.009831981,0.13187152,0.39636543
3226,0.15550694,0.0016139013,0.020579234,0.04152054,0.7807794
3227,0.000493356,0.00085474737,0.005335972,0.0007844897,0.9925315
3228,0.49124888,0.0034117368,0.010909262,0.17475042,0.31967974
3229,0.006259601,0.0035866336,0.11543956,0.029366078,0.84534806
3230,0.2048874,0.0020385017,0.08804068,0.5496509,0.15538248
3231,0.96369684,0.0005930537,0.0014598054,0.019426987,0.014823325
3232,0.465384,0.0032481323,0.030018864,0.06933115,0.4320179
3233,0.7260918,0.0014106025,0.0119531015,0.19302376,0.06752073
3234,0.0007306176,0.0015393149,0.0025103965,0.0007730464,0.99444664
3235,0.36691317,0.0047426526,0.006238159,0.57634807,0.045757964
3236,0.5315997,0.003000911,0.015343805,0.15872146,0.29133412
3237,0.7908543,0.0013599026,0.0036676738,0.10581899,0.098299116
3238,0.22193868,0.0029894435,0.024781788,0.61115855,0.13913155
3239,0.35499147,0.0020653002,0.038548723,0.25190008,0.35249445
3240,0.42991552,0.0013222094,0.015646601,0.3913006,0.1618151
3241,0.12663282,0.0011813767,0.035155103,0.76742244,0.06960825
3242,0.4253694,0.001968327,0.10792129,0.43910205,0.025638958
3243,0.0009334142,0.009384703,0.019228827,0.002259814,0.96819323
3244,0.9393826,0.0053301323,0.0038363538,0.024933653,0.026517225
3245,0.00079351134,0.0016778413,0.014560902,0.0013203475,0.98164743
3246,0.27501357,0.001693758,0.015632205,0.35624844,0.35141203
3247,0.0023997072,0.009323835,0.4418661,0.00829385,0.53811646
3248,0.9855003,0.0005036938,0.0011451403,0.006814447,0.0060364744
3249,0.005000071,0.0024625591,0.8578095,0.023695456,0.11103245
3250,0.84695077,0.00087307696,0.0019602976,0.12226048,0.027955387
